user,review,rating,app,word_count,is_spam_candidate,label,,,
Mạnh Toàn Nguyễn,"đặt hàng, thanh toán xong đã 3 ngày vẫn không thèm ship. shop thì liên hệ không được. lừa đảo à?",1,Sendo,21,TRUE,,,,
Toan Duc,ứng dụng quá tồi . mình đặt bằng mã giảm giá của sen đỏ mà shop hủy đơn mình . rồi cũng bị luôn cái mã đó,1,Sendo,27,TRUE,,,,
Lan Hoa,"lần đầu mua hàng trải nghiệm tệ khinh khủng,ấn sao đặt hàng luon hủy hàng thì tài khoản treo,mã giảm giá mất phí ship cao shipper giao hàng chậm yếu kém mọi mặt xu chỉ tượng trưng nắm thông tin khách hàng thật tệ",1,Lazada,44,TRUE,,,,
Sang Hùynh Ngọc,👎,1,Tiki,1,TRUE,,,,
Nhu Quynh Phan,hàng đổi trả khó khăn. nhà bán hàng treo đầu dê bán thịt chó. tức không chịu nổi. bỏ tiền mua hàng đến khi gặp sự cố đã liên hệ đổi trả mà ngay đến shipper lấy hàng cũng quá tệ. chủ động liên hệ mà toàn đùn đẩy. cái gì cũng không biết. mất thời gian rước bực mình,1,Lazada,60,TRUE,,,,
hien minh,ko có zalo,1,Shopee,3,TRUE,,,,
Quang Do,"tôi có 4 đơn hàng mua từ tháng 7 đã thanh toán, đến nay gần 2 tháng chưa giao? liên hệ tổng đài 1900 6035 báo chờ, cho hỏi chờ đến bao giờ thì không biết?",1,Tiki,36,TRUE,,,,
Trang Trần,"xin lỗi chứ chính sách bán hàng và hậu mãi của tiki làm ăn như *** vậy. mua đơn nước giặt từ ngày 9.9 ngâm đến sang tháng 10 thì bị hủy. ngày 10.10 vào thấy bán tiếp, đã mua và giờ lại bị hủy. nếu ko làm đc thì đừng bán nữa, cứ treo lên cho khách mua rồi ko giao đc lại hủy. mất thời gian, ngâm tiền, mất mã khuyến mại của khách hàng (60k) thì đền cho khách cái mã rẻ rách 5%, nhìn cái cách mà shopee và lazada hỗ trợ khách đi mà tự hiểu vì sao làm ăn ngày càng thụt lùi thế",1,Tiki,110,TRUE,,,,
Minh Nguyễn,đ***** tiki,1,Tiki,2,TRUE,,,,
Tuệ Nghi Nguyễn,"giao hàng đặt cả tuần chưa thấy đóng gói, chưa thấy lấy hàng. cũng k giao hàng luôn. shop nhắn tin cũng k trả lời. trả lời thì khó chịu. lần đầu cũng như lần cuối nhé",1,Sendo,37,TRUE,,,,
những bài thuốc quý,nếu thiếu trách nhiệm là đồng nghĩa phá sản 🤪🤪🤪🤪🤪🤪,1,Tiki,10,TRUE,,,,
Turtle Tran,"cần mua hàng gấp, thanh toán phí giao hàng trong 2h. đặt từ chiều hôm nay đến trưa mai chưa thấy giao. liên hệ bộ phận hỗ trợ khó khăn. gọi tổng đài tốn phí cho đợi gần 3p. lần đầu mua hàng cũng la lần cuối.",1,Tiki,47,TRUE,,,,
Đạt Lê,đặt rồi mà ship hàng ko biết địa chỉ thì gọi đi chứ đã ko gọi rồi còn hủy hàng luôn trong khi sđt gọi được địa chỉ nhà cụ thể tiki cứ làm ăn ntn có ngày chả ai dùng,1,Tiki,41,TRUE,,,,
Hoa Nguyen Van,không có mã giảm giá nào hết,1,Lazada,7,TRUE,,,,
Khoa nguyễn,không thể đặt đơn do hoạt động bất thường ??? kêu bỏ hết voucher rồi đặt hàng ?? vậy cho mã giảm giá làm gì ????,1,Lazada,26,TRUE,,,,
Văn Lợi Đặng,mình sử dụng sđt mới tài khoản mới mà bảo lỗi m02 rồi còn khóa acc mình lại nữa khó chịu vô cùng 🙃,1,Shopee,24,TRUE,,,,
Doanh Nguyễn,tạm thời tặng cho app 1 sao nếu muốn thêm 4sao nữa thì mua 50k 2sao có j liên hệ tôi. 🤧,1,Tiki,22,TRUE,,,,
Vy Vy,"rốt cuộc lazada bị sao vậy, bị điên à. có muốn bán đồ nữa hay không. thanh toán nhập mã giảm giá bảo không được, thì đã thanh toán bỏ mã giảm giá ra rồi cũng không được. là sao má? không muốn bán nói mẹ 1 tiếng. mấy shop bán đồ mà biết vì cái app lazada này mà người bán không đặt được hàng, shop không bán được đồ không biết phản ứng ra sao, chắc vui lắm, trong lòng cảm ơn mấy đời tổ tông app lazada luôn. app mua sắm mà không cho đặt hàng.",1,Lazada,99,TRUE,,,,
Binh thai,người tạo ra ứng dụng này thật là vô ý thức hãy tự nghĩ lại đi😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎tôi mà biết đất nước tạo ra ứng dụng này thì phải xoá khỏi ch play và apple store nhé 🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫🚫 -10000000000★ đang chơi cứ vô các trang lazada quài,1,Lazada,45,TRUE,,,,
Pham Ryan,"đặt 1kg cafe ông bầu xay rang, đã thanh toán trực tuyến bằng zalopay, từ ngày 13/9, nhận thông báo nhận hàng ngày 27/9. mà tới hôm nay (7/10) vẫn chưa nhận được hàng. tiki lừa đảo.",1,Tiki,37,TRUE,,,,
Vinh Đoàn,đặt hàng kêu xác minh điện thoại cho chắc mà khi nhập mã xong thì quay lại trang kêu nhập lại số điện thoại 🤬,1,Shopee,25,TRUE,,,,
hieu phung,"giao hàng sai cho kh, kh yêu cầu làm đơn hoàn từ thứ 2 tuần trước đến thứ 3 tuần này chưa có thông tin. gọi hotline thì cũng chỉ ghi nhận.kh tự mua lại sản phẩm mới thì đã nhận và thanh toán mới rồi. làm ăn như này thì cạnh tranh với các sàn tiktok, shoppe..? thất vọng về cách xử lý công việc của lazada.",1,Lazada,68,TRUE,,,,
Đinh Thiện An Vy (NTH),mình mua hàng nó luôn thanh toán trước và ko hề bom hàng lần nào vậy mà nó chơi cắt hết mã giảm giá rồi kêu là có hành vi bất thường. laz mất dạy,1,Lazada,35,TRUE,,,,
Trường Nguyễn,😢😢😢😢😢😢😢😢 thất vọng,1,Sendo,3,TRUE,,,,
Thi Huynh,giao hàng bể và ko đúng hàng mà liên hệ đổi trả tiki làm việc rất chậm ... ko hài lòng tí nào,1,Tiki,23,TRUE,,,,
Nguyễn Thị Liên,đặt hàng thanh toán bằng zalopay thanh toán áp mã mà cứ bị hủy đơn cả chục lần,1,Sendo,18,TRUE,,,,
Dương Nguyễn,"một ngày đẹp trời mình vào tiki đặt vài quyển sách thì bất ngờ bị thông báo ngừng bán hàng cho số điện thoại của mình với lí do vi phạm điều khoản, mình nhắn cskh để hỏi mình vi phạm điều gì thì không trả lời được mà cứ vòng vo làm tốn thời gian",1,Tiki,56,TRUE,,,,
Trần Văn Chương,như ***,1,Sendo,2,TRUE,,,,
Ngọc Linh Nguyễn,"mình ko đăng nhập được, cứ báo lỗi miết, đổi từ sđt, email, zalo đều ko đc 😭",1,Lazada,18,TRUE,,,,
Tran Dong,🎅,1,Sendo,1,TRUE,,,,
Yến,"tài khoản dùng đã lâu, nhưng mấy tháng qua ko mua hàng. nay vô lại thì cũng chính sđt cũ mà ko còn tài khoản, phải đký tài khoản mới.",1,Tiki,30,TRUE,,,,
Hân Hà,sao không đổi được số điện thoại để liên kết ngân hàng vậy,1,Shopee,13,TRUE,,,,
Đức Hứa,"đặt hàng tiki hẹn sau 4 ngày giao, sau 4 ngày tiki lại hẹn thêm 3 ngày, sau 3 ngày tiki nhắn tin hủy đơn hàng vì lỗi. xong, chỉ có vậy, đợi hơn tuần, rồi chỉ nt báo hủy hàng vì lỗi. rất không hài lòng về việc này.",1,Tiki,50,TRUE,,,,
Diệp Chi,vào tiki thì thấy sđt của mình có người đã sd rồi. tính xác minh tệ vc👎👎👎👎👎,1,Tiki,17,TRUE,,,,
Ở Tây Ninh Cuộc sống Thú vị,sợi cay ăn vặt trung quốc mà không có đm không dùng được mã giảm giá và free ship được,1,Sendo,20,TRUE,,,,
Phú Huỳnh,"quãng cáo mọi nơi, đã có sđt còn hỏi số cccd. bad",1,Lazada,12,TRUE,,,,
Ánh Dương Đỗ,"đặt 2 đơn hàng 2/9 với 9/9 đến giờ vẫn không giao, nhắn tin cho nv cskh đến 4 lần mới gặp, và không thèm trả lời...",1,Tiki,27,TRUE,,,,
Tuấn Huy Nguyễn,"quảng cáo mất dạy. chơi game các quảng cáo khác không sao, riêng quảng cáo của thằng này click tắt quảng cáo chuyên trị nhảy ra trang tải app 3,4 lần mới tắt đc. tháng 2 mà chạy quảng cáo 11.11 đúng là vô học",1,Shopee,45,TRUE,,,,
Phát Hoàng,ok 👌👍🙆,1,Tiki,2,TRUE,,,,
Cường Nguyễn,"đã cùng đồng hành cùng tiki rất lâu, rất tin tưởng về chất lượng và dịch vụ. tuy nhiên, gần đây tôi bị 02 vụ tiki tự ý hủy đơn hàng, làm ảnh hưởng đến sắp xếp công việc của tôi. gọi điện tổng đài thì giải thích do bên vận chuyển không liên hệ được với tôi. không thể chấp nhận lý do này được, vì trong điện thoại tôi ko thấy cuộc gọi nhỡ để liên hệ nào và rất nhiều đơn hàng đơn hàng khác đặt cùng thời điểm giao bình thường (đâu cần liên hệ vẫn giao được). đổ lỗi khách hàng vậy là 0 chấp nhận được",1,Tiki,112,TRUE,,,,
Duan Vu Quang,như c í!!!!!!,1,Tiki,3,TRUE,,,,
Long Nguyen Thang,"tiki càng ngày càng tệ. một trang tmdt mình đã từng rất tin tưởng vậy mà bây giờ 1 đơn hàng sách vỏn vẹn 180k mình đã thanh toán bị tiki ngâm đơn hơn 3 tháng trời. nhiều lần liên hệ với cskh mà vẫn kh giải quyết được, hàng không có tiền không hoàn. tạm biệt thật sự thất vọng",1,Tiki,61,TRUE,,,,
le duc lam,"không thấy giao hàng, tìm mục quản lý đơn hàng để hủy cũng k đc. chắc là lừa đảo rồi, coi như mất 74k...... vậy mà quản cáo cho cố vô. toàn lừa nhau thôi. tôi nghĩ những bị tình trạng lừa đảo như chúng ta hãy cùng nhau tẩy chay ứng dụng bán hàng này.",1,Tiki,56,TRUE,,,,
Vĩnh Khang,"tiki ko có mã giảm giá , các mặt hàng ko đa dạng mấy , nhìn giao diện khá chán .",1,Tiki,21,TRUE,,,,
vy ngo,"vì sao mình cứ bị lỗi không dùng dc mã giảm giá, nó cứ hiện phát hiện hành vi bất thường trong khi mình chẳng làm gì. đã đợi mấy ngày nhưng vẫn không hết lỗi. mình mua hàng cũng nhiều rồi nhưng lần đầu tiên bị như vậy. thật sự rất khó chịu và mong app sẽ khắc phục.",1,Lazada,60,TRUE,,,,
Đỗ Minh Khang Trần,bị khóa vì lý do bảo mật??:)) đã liên hệ thì bảo chưa thể hỗ trợ vì lý do bảo mật wtf lý do bảo mật là cái mẹ j,1,Lazada,30,TRUE,,,,
Trường Sơn,chưa mua đơn hàng nào đã bị khóa mã giảm giá ??? thực sự làm thế này thì khách hàng mới ai dám tin tưởng,1,Lazada,25,TRUE,,,,
Bể Cá Cảnh Đẹp,app nặng chậm. đã từng mua hàng rất nhiều ở đây. nhưng giờ thì tệ. đổi điện thoại khác. nhập tài khoản vào thì bị khóa. dù sđt xác thực đầy đủ. tại sao không có 0☆,1,Shopee,37,TRUE,,,,
Tốt Nguyễn,"quy trình xử lý hoàn tiền rất phiền hà và quá mất thời gian. tôi mua hàng trả tiền mặt, đến khi trả hàng hoàn tiền thì chuyển tiền sai số tài khoản ngân hàng còn đổ lỗi tôi nhập sai thông tin ngân hàng. tôi gọi tổng đài yêu cầu xử lý 5 lần 7 lượt hẹn tới hẹn lui hơn 1 tháng gần 2 tháng trời mà chưa xong, tiền vẫn chưa hoàn trả về cho tôi. nhân viên hỗ trợ thì cũng chả giải quyết được gì. nhắn tin chat thì gặp toàn chatbox, không cho gặp tư vấn viên.",1,Lazada,103,TRUE,,,,
Mi A,"tiêu chuẩn cộng đồng ngu nha rất là ngu luôn thua cả tiktok nữa, nhắn tin bình thường cũng ko được nhắn què gì cũng vi phạm, sửa lại dùm cái chứ muốn phản ánh với người bán mà nhắn gì cũng vi phạm cọc điên 🙂",1,Shopee,47,TRUE,,,,
Sung Sam,"r7l nó...... mi nữ . ... ........ ....... ...ion ơi 8 m uizkokkkkklllollllz z, l mi.,.. .. ... ... . . .. nó..... . 99",1,Shopee,25,TRUE,,,,
Huỳnh Tuấn,"qua đợt dịch covid thấy rõ việc yếu kém trong khâu giao hàng và chăm sóc khách hàng. dịch cũng thông cảm cho mà trễ 4 ngày không liên hệ lại khách, lên web kiển tra thì chuyển hoàn về nhà bán? gửi mail 2 ngày không thấy phản hồi lại.🙏🙏🙏🙏🙏",1,Tiki,51,TRUE,,,,
Trần Hồng,"tài khoản mới lập bằng sdt mới rồi tự dưng khoá với lý do lạm dụng mã giảm giá, rất khó hiểu",1,Shopee,22,TRUE,,,,
Oanhnguyen Small little,"nhắn tin cho shop thì toàn để trợ lý ảo trả lời hộ muốn gặp chủ shop khó, k ai trả lời... 😩",1,Lazada,23,TRUE,,,,
Minh Tam Pham,"lỗi không đặt hàng được, khắc phục bằng cách không dùng mã giảm giá ???",1,Lazada,15,TRUE,,,,
Thị Hòa Nguyễn,ko cho dùng số điện thoại nhiều lần lm ko mua đc cái j về sau,1,Shopee,16,TRUE,,,,
Hung Vũ,tôi có đơn hàng shop không đóng gói ?hết hạn cuối cùng đóng gói là 13-6( gia hạn cuối) nhưng lazada và shop không tự hủy ..nhưng không thể trao đổi với shop và lazada vì toàn trợ lí ảo trả lời vô não.lazada muốn ép người mua tưp hủy để epơ trách nhiệm lên người mua vì tôi còn mã giảm giá nhiểu tiền.hôm nay 18-6 nhưng vẫn không tự hủy tự động theo tính năng của ap.chứng tỏ ap lazada không tự động tự hủy mà con người can thiệp vào nhầm đưa người mua và thế phạm lỗi t,1,Lazada,102,TRUE,,,,
Minh Bao Nguyen Quoc,"mã zalopay tự động áp dụng, ko mua cái mất liền, ko hoàn mã như các app khác, nay mới mua cái mai nó giảm giá 1 nữa, sắp flash sale thì phải để cho khách biết như lazada dị đó",1,Tiki,41,TRUE,,,,
Dĩ Ca Mạc,"lần đầu đặt hàng tiki .....gặp bên j&t chán dễ sợ ......bên shoppe thì bị ko gọi cho khách nhưng hoàn đơn với lý do khách ko bắt máy .....mới qua tiki đặt đơn xong tới ngày giao thấy j&t là có điềm rồi nên chủ động gọi cho shipper nhưng ko đc , đợi nguyên ngày ko thấy giao hay gọi gì cả, phải ra kho lấy hàng mới đc....trong khi phí ship tới 41k lận ....ko phải đơn vị vận chuyển nào cũng như vậy nhưng trải nghiệm tệ như vậy nên thôi xóa tiki luôn ,vừa tốn tiền ,thời gian mà còn mang tức về người.",1,Tiki,109,TRUE,,,,
Lưu Quốc Việt,đặt hàng bị cr01 mà nhắn tin cskh thì k ai rep,1,Lazada,12,TRUE,,,,
Linh Nguyễn,"sao mình mua được 3 đơn hành thì tiki xóa tài khoản mình luôn vậy? còn giới hạn một ngày chỉ được gửi mã xác nhận tối đa ba lần, mình dùng sđt của mình không được nên dùng số mẹ, bấm gửi mã xác nhận mà không ăn nên ấn thêm mấy lần nữa, tiki tính thành số lần gửi mã xác nhận luôn, hàng đặt về thì không có postcard như hình, thất vọng",1,Tiki,76,TRUE,,,,
Xi Quỳnh,"1. voucher k sài đc 2. vừa nhập số điện thoại xong đặt hàng thì lại mã lỗi rồi k đặt đc 3. bạn mới đăng kí số điện thoại ( số này mình chx đăng kí tài khoản nào hết, mình chỉ gọi điện thôi ) đăng kí xong lại báo lỗi, mã lỗi 502 gì đó shopee bây giờ k muốn cho người dùng đặt hàng ạ?",1,Shopee,69,TRUE,,,,
Trần Tấn Phát Hoàng,chẳng làm gì cũng bị khóa tài khoản. ấn liên hệ thì chỉ chat với chatbot đưa link nhảm chả giải quyết được gì. tệ,1,Lazada,25,TRUE,,,,
nhat tan doan,tệ vì mã giảm giá lỗi,1,Lazada,6,TRUE,,,,
Hải Thái,"cực tệ. hàng bị móp méo. gọi điện, nhắn tin k trả lời. chăm sóc khách hàng cực kém",1,Tiki,19,TRUE,,,,
Vu Le,"bán đắt gấp đôi shopee . không có mã giảm giá , có mã thì báo lỗi không cho khách hàng thanh toán , thao tác rườm rà khó hiểu . nói chung là như cc",1,Lazada,36,TRUE,,,,
Nam Hoàng,"trải nghiệm quá tệ, đặt hàng mà cả tuần ko giao, mặc dù ở sát bên,liên hệ thì ko rep.",1,Lazada,20,TRUE,,,,
