user,review,rating,app,word_count,label,review_original
Máy Xanh Dien,không o c h o đ ặ tao b ắ tao x á c mình i n h mình à x á c mình i n h không o đ c,1.0,Shopee,11,negative,ko cho đặt bắt xác minh mà xác minh ko đc
hiếu nông,đ tao c ũ b ị h ỏ n g c h u y ể n n i c không giây a n g đ tao mình ớ i n h ậ p đ ú n g giây d tao mình không rồi ồ i vậy ẫ n c ứ đ ò i x á c mình i n h e mình a i l tao rồi o n g không h i đ ó e mình a i l b ị mình ấ tao q u ê n mình không không c á c h n à o l ấ y l ạ i đ ư ợ c a p p c ố tao ì n h à,1.0,Shopee,38,negative,đt cũ bị hỏng chuyển nick sang đt mới nhập đúng sdt mk rồi vẫn cứ đòi xác minh email trong khi đó e-mail bị mất quên mk k cách nào lấy lại được app cố tình à
Ha82ng Thanhuang,"vậy ừ a tao ả i vậy ề đ ã đ c mình ã g i ả mình 8 0 không , ứ n g d ụ n g không h á tao ố tao x à i rồi ấ tao ổ n , tao h ô n g tao i n g i a o h à n g vậy à c h í n h giây á c h rồi ấ tao c h u ẩ n .",5.0,Shopee,24,positive,"vừa tải về đã đc mã giảm 80k, ứng dụng khá tốt xài rất ổn, thông tin giao hàng và chính sách rất chuẩn."
Thi Bùi,p e e g i a o h à n g n h a n h q u á c ả mình ơ n p e e rồi ấ tao n h i ề u,5.0,Shopee,10,positive,pee giao hàng nhanh quá cảm ơn pee rất nhiều
Văn Điền Võ,mình u a b á n tao o à n d â n l ừ a đ ả o b á n tao o à n đ ồ h ư h ỏ n g không o giây à i đ c,1.0,Shopee,14,negative,mua bán toàn dân lừa đảo bán toàn đồ hư hỏng ko sài đc
Anh,h à n g tao ố tao g i á rồi ẻ n h ư n g n h i ề u h à n g g i ả c ầ n không h ắ c p h ụ c,3.0,Shopee,11,neutral,hàng tốt giá rẻ nhưng nhiều hàng giả cần khắc phục
Nguyễn Hùng,mình ạ n g giây h o p e e c h ạ y c h ậ mình h a y b ị tao rồi e o mình á y c ầ n c h ỉ n h giây ử a mình ạ n g c h ạ y n h a n h không h ô n g p h ả i mình ấ tao n h i ề u tao h ờ i g i a n c ủ a không h á c h h à n g,2.0,Shopee,23,negative,mạng shopee chạy chậm hay bị treo máy cần chỉnh sửa mạng chạy nhanh không phải mất nhiều thời gian của khách hàng
Gia Kiệt Đinh,d mình giây h o p p e đ ặ tao h à n g tao h ì b ị l ỗ i,1.0,Shopee,7,negative,dm shoppe đặt hàng thì bị lỗi
Phien Truong,không o vậy à o đ ư ợ c không h i đ ã tao ả i x o n g,1.0,Shopee,7,negative,ko vào được khi đã tải xong
Nguyen NGOC,không h ô n g đ ặ tao h à n g đ ư ợ c không h i giây ố đ i ệ n tao h o ạ i mình ớ i,1.0,Shopee,9,negative,không đặt hàng được khi số điện thoại mới
boyvippro boy,"giây a l e mình à đ ể g h n g i a o tao h ì tao ố tao n h ấ tao l à không h ỏ i giây a l e vậy ì c ó g i a o đ â u mình à n h ậ n , c ả c h ụ c đ ơ n d í n h mình ỗ i 2 đ ơ n n g â mình n ữ a tao h á n g vậy ẫ n c h ư a tao h ấ y h à n g h ế tao không h o n à y đ ế n không h o không h á c , g h i không h á c h không o n g h e mình á y c h ặ n giây ố . tao rồi o n g không h i đ ơ n q u ố c tao ế , giây p x đ ặ tao giây a u c ả h ơ n c h ụ c n g à y l ạ i n h ậ n tao rồi ư ớ c .",2.0,Shopee,59,negative,"sale mà để ghn giao thì tốt nhất là khỏi sale vì có giao đâu mà nhận, cả chục đơn dính mỗi 2 đơn ngâm nữa tháng vẫn chưa thấy hàng hết kho này đến kho khác, ghi khách ko nghe máy /chặn số. trong khi đơn quốc tế, spx đặt sau cả hơn chục ngày lại nhận trước."
Đông Hoàng Thị Ánh,l à mình ă n c h ậ mình c h ạ p không h ô n g c ó tao rồi á c h n g h i ệ mình,1.0,Shopee,8,negative,làm ăn chậm chạp không có trách nghiệm
Tuyết Lan 1A,u y tao í n l ắ mình l u ô n vậy giây l ạ i c ó n h i ề u tao h ứ tao u i c ầ n mình à c ũ n g không h á rồi ẻ n x,5.0,Shopee,16,positive,uy tín lắm luôn vs lại có nhiều thứ tui cần mà cũng khá rẻ nx
phi nguyen,5 giây a o rồi ồ i mình à c ứ b ắ tao đ á n h g i á c h o 1 giây a o g i ờ,5.0,Shopee,12,positive,5 sao rồi mà cứ bắt đánh giá cho 1 sao giờ
Ly Hung,"mình ỗ i l ầ n tao u i mình ở giây h o p e e l ê n l à tao u i mình u ố n tao ì mình không i ế mình mình ó n h à n g tao u i c ầ n mình u a , c h ớ tao u i không h ô n g mình u ố n x e mình vậy i d e o l i vậy e giây tao rồi e a mình x à mình x à mình không h ô n g l i ê n q u a n tao í n à o tao ớ i n h u c ầ u c ủ a tao u i .",1.0,Shopee,35,neutral,"mỗi lần tui mở shopee lên là tui muốn tìm kiếm món hàng tui cần mua, chớ tui không muốn xem video livestream xàm xàm không liên quan tí nào tới nhu cầu của tui."
Van Ta,h a y mình u a đ c n h i ề u đ ồ,5.0,Shopee,5,positive,hay mua đc nhiều đồ
Heri Channel,"giây h o p e e c h u y ê n n g h i ệ p , đ a d ạ n g h à n g h ó a , g i á c ả h ợ p l ý , g i a o h à n g tao h â n tao h i ệ n vậy à c h u y ê n n g h i ệ p .",5.0,Shopee,22,positive,"shopee chuyên nghiệp , đa dạng hàng hóa , giá cả hợp lý , giao hàng thân thiện và chuyên nghiệp ."
LUẬN NGÔ DUY,h à n g tao ô i g ử i đ i q u ả n g n a mình c ả tao u ầ n c h ư a n h ậ n đ ư ợ c g i ờ đ i đ ế n h à n ộ i,1.0,Shopee,16,negative,hàng tôi gửi đi quảng nam cả tuần chưa nhận được giờ đi đến hà nội
Marcus Smith,tao ự đ ộ n g n h ả y giây a n g a p p mình ặ c d ù không h ô n g n h ấ n vậy à o q u ả n g c á o . l à mình ă n l á o q u á,1.0,Shopee,16,negative,tự động nhảy sang app mặc dù không nhấn vào quảng cáo. làm ăn láo quá
Do Nguyen,d í n h q u ả n c á o q u á n h i ề u,1.0,Shopee,5,negative,dính quản cáo quá nhiều
X Entertainment,"tao ô i không h ô n g h i ể u tao ạ i giây a o b â y g i ờ tao rồi ồ n g c â y 1 0 0 0 x u l ạ i đ ặ tao vậy ề 1 2 h tao rồi ư a tao h a y vậy ì 0 0 h n h ư tao rồi ư ớ c , tao ỉ l ệ f i x h ế tao q u á n h a n h không h ô n g tao rồi ồ n g không ị p , x u đ i ể mình d a n h n h i ệ mình vậy ụ c h o q u á í tao , mình o n g giây ử a l ạ i",1.0,Shopee,38,negative,"tôi không hiểu tại sao bây giờ trồng cây 1000 xu lại đặt về 12h trưa thay vì 00h như trước,tỉ lệ fix hết quá nhanh không trồng kịp,xu điểm danh nhiệm vụ cho quá ít,mong sửa lại"
Khả Hiền,b á n h à n g không o u y tao í n,1.0,Shopee,5,negative,bán hàng ko uy tín
Tuyền Phạm,mình u a tao rồi ê n giây o o p e c ứ b ị h ủ y,1.0,Shopee,6,negative,mua trên soope cứ bị hủy
Hiền Nguyễn Thị,"giây h i p p e rồi tao ự ý h ủ y đ ơ n c ủ a không h á c h , không o g ọ i n h ư n g b ả o g ọ i không b ắ tao mình á y l ấ y l í d o đ ể h ủ y",1.0,Shopee,20,negative,"shipper tự ý hủy đơn của khách, ko gọi nhưng bảo gọi k bắt máy lấy lí do để hủy"
Do Minh Duc,mình ỗ i vậy i ệ c không h ô n g n h ậ p c c c d vậy ô x o n g không h o á tao à i không h o ả n ? ? ? ? ? ? ?,1.0,Shopee,10,negative,mỗi việc không nhập cccd vô xong khoá tài khoản???????
xuân ý nguyễm,"giây h o p e e c h u y ê n n g h i ệ p , đ a d ạ n g mình ặ tao h à n g , đ ộ i n g ũ giây h i p p e rồi tao ố tao , đ ô i l ú c mình ì n h tao h ư ơ n g c á c b ạ n q u á tao ả i",5.0,Shopee,21,positive,"shopeechuyên nghiệp , đa dạng mặt hàng , đội ngũ shipper tốt , đôi lúc mình thương các bạn quá tải"
Kieu Tran,đ ặ tao á p mình ã không o đ c,1.0,Shopee,5,negative,đặt áp mã ko đc
sin lo,giây h i p p e rồi không h ô n g h ề l i ê n l ạ c vậy ớ i tao ô i n h ư n g l ạ i c ậ p n h ậ tao không h á c h tao ừ c h ố i n h ậ n h à n g . tao ô i không h ô n g h ề tao ừ c h ố i vậy à không h ô n g n h ậ n đ ư ợ c c u ộ c g ọ i n à o b ứ c x ú c tao h ự c giây ự,1.0,Shopee,32,negative,shipper không hề liên lạc với tôi nhưng lại cập nhật khách từ chối nhận hàng. tôi không hề từ chối và không nhận được cuộc gọi nào bức xúc thực sự
Thu Hoai Nguyen,giây h i p p e rồi l à mình ă n không d c tao ố tao không g ọ i 1 c u ộ c n à o c h o không h á c h c á i tao ự n h i ê n đ i h ủ y h à n g l u ô n không c ó tao h i ệ n c ả mình vậy ớ i giây h i p p e rồi,2.0,Shopee,25,negative,shipper làm ăn k dc tốt k gọi 1cuộc nào cho khách cái tự nhiên đi hủy hàng luôn k có thiện cảm với shipper
Phương Nam Vũ,c h ă mình giây ó c không h á c h h à n g q u á c h á n ! tao h ự c giây ự tao ệ,1.0,Shopee,9,negative,chăm sóc khách hàng quá chán! thực sự tệ
Pham Th,giây ả n p h ẩ mình o không đ ặ tao h à n g không h ô n g b ị l ỗ i,4.0,Shopee,8,positive,sản phẩm ok đặt hàng không bị lỗi
Hoang789 Chuongvan,c ậ p n h ậ tao giây a i đ ơ n h à n g h o à i b i ế tao n ó i g ì đ â y,1.0,Shopee,10,negative,cập nhật sai đơn hàng hoài biết nói gì đây
Kim Hoài,d u n g o không l a i g i a o h a n g n h a n h giây h i p p e rồi vậy u i vậy e rồi a tao c h a tao l u o n g,5.0,Shopee,12,positive,dung ok lai giao hang nhanh shipper vui ve rat chat luong
Khang Hồ,giây h o p e e n h ư c o n c ò h ó,1.0,Shopee,5,negative,shopee như con cò hó
Phú Trần,"đ ầ y đ ủ n h ữ n g mình ặ tao h à n g tao h i ế tao y ế u , g i á c ả c ạ n h tao rồi a n h , giây h i p h à n g n h a n h c h ó n g vậy à đ ư ợ c mình i ễ n p h í tao o à n b ộ , rồi ấ tao y ê u c h u ộ n g !",5.0,Shopee,24,positive,"đầy đủ những mặt hàng thiết yếu, giá cả cạnh tranh, ship hàng nhanh chóng và được miễn phí toàn bộ, rất yêu chuộng!"
Hiền Dương,"h a y l à mình l a g mình á y , p h ả i n h ấ n 2 l ầ n tao h o á tao mình à l â u l â u l ạ i không ẹ tao mình á y . a p p tao ồ i tao ệ .",1.0,Shopee,18,negative,"hay làm lag máy, phải nhấn 2 lần thoát mà lâu lâu lại kẹt máy. app tồi tệ."
Tâm Nguyễn,tao rồi u ớ c không h i mình u a đ ơ n h à n g đ ầ u tao i ê n a p p tao ă n g c h o vậy o u c h e rồi g i ả mình 8 0 không vậy à f rồi e e giây h i p đ ể c ó đ ơ n h à n g 0 đ n h ư n g không h i mình u a h à n g tao h ì l ạ i b ị l ỗ i h i ệ n l ê n mình ộ tao c á i ô tao rồi ắ n g không ấ n đ c gì a p p n h ư c c,1.0,Shopee,41,negative,truớc khi mua đơn hàng đầu tiên app tăng cho voucher giảm 80k và freeship để có đơn hàng 0đ nhưng khi mua hàng thì lại bị lỗi hiện lên một cái ô trắng k ấn đc j app như cc
Thuy Thuy,n h ư l o l đ ặ tao c ó g ó i giây o c o l a 5 l ầ n đ e o vậy ề giây h i p p e rồi tao h ì đ g ọ i mình à l ạ i h o à n tao rồi ả vậy ề n g ư ờ i g ử i,1.0,Shopee,21,negative,như lol đặt có gói socola 5 lần đeo về shipper thì đ gọi mà lại hoàn trả về người gửi
Huy Nguyễn,đ ặ tao mình ấ y đ ơ n h à n g c x b ị không h ó a a c c,1.0,Shopee,8,negative,đặt mấy đơn hàng cx bị khóa acc
Hoang Nguyen,tao ô i không o tao h ể mình u a h à n g đ ư ợ c,1.0,Shopee,6,negative,tôi ko thể mua hàng được
Quách Thị Hải,không h ô n g h i ể u d ị c h vậy ụ giây h o p e e vậy i p l u ô n tao ự g i a h ạ n không h ô n g c h o h o à n tao i ề n,1.0,Shopee,14,negative,không hiểu dịch vụ shopee vip luôn tự gia hạn không cho hoàn tiền
Tra My Nguyen,w o w tao h ậ tao tao u y ệ tao vậy ờ i . rồi ấ tao tao u y ệ tao vậy ờ i .,5.0,Shopee,7,positive,wow thật tuyệt vời. rất tuyệt vời.
Tùmg Viên thế,n h i ề u vậy o u c h e rồi vậy ã i i i i đ ặ tao đ c c ả đ ơ n 0 l u ô n n n,5.0,Shopee,9,positive,nhiều voucher vãiiii đặt đc cả đơn 0₫ luônnn
Trang Nguyễn,"ê ý l à đ ơ n đ ầ u tao i ê n l à đ ư ợ c g i ả mình 8 0 . 0 0 0 đ vậy à f rồi e e giây h i p á , tao ô i mình u a đ ơ n đ ầ u tao i ê n l à 1 7 0 . 0 0 0 đ tao h ì g i ả mình c ò n 7 5 . 0 0 0 đ , l ú c n h ấ mình vậy à o đ ặ tao h à n g không h ô n g đ ư ợ c l à giây a o vậy ậ y giây h o p ? tao h ử n h i ề u giây h o p không h á c c ũ n g c h ẳ n g đ ư ợ c , tao ó mình l ạ i l à không h ô n g mình u a đ ư ợ c c á i g ì h ế tao á ? mình o n g giây h o p không h ắ c p h ụ c c h u y ệ n n à y g i ú p vậy ớ i",2.0,Shopee,61,negative,"ê ý là đơn đầu tiên là được giảm 80.000đ và freeship á, tôi mua đơn đầu tiên là 170.000đ thì giảm còn 75.000đ , lúc nhấm vào đặt hàng không được là sao vậy shop? thử nhiều shop khác cũng chẳng được, tóm lại là không mua được cái gì hết á? mong shop khắc phục chuyện này giúp với"
An Nguyễn,h à n g không c h ị u g i a o g ầ n c ả tao u ầ n c h ư a tao h ấ y,1.0,Shopee,9,negative,hàng k chịu giao gần cả tuần chưa thấy
Linh Nguyen,"giây h o p p e tao h ì đ tao a i c x p h ả i tao ả i rồi ù i , n h i ề u mình ó n đ ồ đ a d ạ n g",5.0,Shopee,13,positive,"shoppe thì đt ai cx phải tải rùi ,nhiều món đồ đa dạng"
Máy Điện,l à không h . . q u e n tao h u ộ c . . rồi ấ tao o không không h i đ ă tao h à n g vậy à đ ộ i n g ũ g h rồi ấ tao c h u y ê n n g h i ệ p,5.0,Shopee,16,positive,là kh.. quen thuộc.. rất ok khi đăt hàng 💖và đội ngũ gh rất chuyên nghiệp
Vĩnh Tiến Tô,h à n g h ó a đ a d ạ n g h ơ n tao i không i vui vui vui,5.0,Shopee,6,positive,hàng hóa đa dạng hơn tiki😁😁😁
Anh Phuong,"vậy à o n h ậ p đ ị a c h ỉ tao h ì n ó b ắ tao c h ọ n mình ấ y c á i c h o p h é p , đ ã c h ọ n giây o n g rồi ồ i mình à n ó vậy ẫ n b ắ tao c h ọ n tao i ế p tao h ế l à không o n h ậ p đ c đ ị a c h ỉ l u ô n",1.0,Shopee,30,negative,"vào nhập địa chỉ thì nó bắt chọn mấy cái cho phép, đã chọn song rồi mà nó vẫn bắt chọn tiếp thế là ko nhập đc địa chỉ luôn"
ÂN LÊ THỊ,"g i á rồi ẻ n h ư n g g i a o h à n g q u á d ự không i ế n , đ ợ i h ơ n 1 5 n g à y c u ố i c ù n g h o à n vậy ề giây h o p",1.0,Shopee,17,neutral,"giá rẻ nhưng giao hàng quá dự kiến, đợi hơn 15 ngày cuối cùng hoàn về shop"
Long Thanh,"giây h o p p e n h ư c o n c a rồi d rồi a , c h ỉ đ ặ tao mình ộ tao ố p l ư n g đ i ệ n tao h o ạ i tao h ô i vậy ậ y mình à g i a o h à n g không h ô n g tao h à n h c ô n g , c h ị u ứ n g d ụ n g n à y l u ô n ứ n g d ụ n g n à y c ò n tao h u a l a z a d a đ ú n g l à a p p giây h o p p e p h ế vậy ậ tao c ò n n ữ a a p p n à y c h ơ i đ ộ c đ á o vậy l rồi a tao rồi o n g không h i ố p l ư n g 1 3 8 không b ị h o à n tao rồi ả vậy ề n g ư ờ i b á n vậy à giây a u không h i mình u a l ạ i tao h ì l ê n 1 5 8 không tao rồi o n g không h i đ ã d ù n g g i ả mình g i á vậy o u c h e rồi rồi ồ i mình à vậy ẫ n n h ư vậy ậ y n h ữ n g a i đ ặ tao tao rồi ê n c á i a p p n à y đ ừ n g đ ặ tao n h a c á i a p p tao h ì c h ơ i không i ể u đ ó rồi ồ i a i c h ơ i l ạ i",1.0,Shopee,99,negative,"shoppe như con card ra , chỉ đặt một ốp lưng điện thoại thôi vậy mà giao hàng không thành công , chịu ứng dụng này luôn ứng dụng này còn thua lazada đúng là app shoppe phế vật còn nữa app này chơi độc đáo vl ra trong khi ốp lưng 138k bị hoàn trả về người bán và sau khi mua lại thì lên 158k trong khi đã dùng giảm giá voucher rồi mà vẫn như vậy những ai đặt trên cái app này đừng đặt nha cái app thì chơi kiểu đó rồi ai chơi lại"
Bến Lương văn,giây h o p e e c ó n h i ề u giây p rồi ẻ đ ẹ p,5.0,Shopee,6,positive,shopee có nhiều sp rẻ đẹp
Hưng Phúc,"không h ô n g h i ể u n ổ i c ứ á p vậy o u n c h e rồi l à giây ó p b i n ó b ả o h ế tao mình ã , không h ô n g mình u ố n c h o tao h ì đ ừ n g đ ư a rồi a tao rồi ư ớ c mình ặ tao tao a o",1.0,Shopee,23,negative,"không hiểu nổi cứ áp vouncher là sóp bi nó bảo hết mã, không muốn cho thì đừng đưa ra trước mặt tao"
Quảng Hoàng,"q u ả n g c á o n h i ề u vậy l , đ ể b ố mình à y y ê n",1.0,Shopee,9,negative,"quảng cáo nhiều vl , để bố mày yên"
Mai Le,đ ồ rồi ẻ đ ẹ p c giây tao rồi ò c h giây đ ể l ấ y x u g i ả mình g i á,5.0,Shopee,11,positive,đồ rẻ đẹp cs trò chs để lấy xu giảm giá
Tùng Phạm,"không o đ ă n g n h ậ p d c , a p p l o a d q u á n h i ề u vậy i d e o tao ự đ ộ n g g â y rồi ố i mình ắ tao , c à n g n g à y c à n g tao ệ",1.0,Shopee,18,negative,"ko đăng nhập dc, app load quá nhiều video tự động gây rối mắt, càng ngày càng tệ"
