user,review,rating,app,word_count,label,review_original
Lão Ngải,"gọi điện thoại lên hotline thì không ai trả lời không ai nghe máy.mẹ vậy mà bảo hàng không chất lượng hoàn đổi 100 lại tiền nhắn tin cho cửa hàng gọi lên hotline không ai trả lời,khinh thường khách hàng thất vọng tức giận lần đầu tiên tôi mua hàng trên mạng gặp như vậy tức giận",1.0,Tiki,54,,"gọi điện thoại lên hotline thì ko ai trả lời ko ai nghe máy.mẹ vậy mà bảo hàng ko chất lượng hoàn đổi 100% lại tiền nhắn tin cho shop + gọi lên hotline ko ai trả lời,khinh thường khách hàng má lần đầu tiên tôi mua hàng trên mạng gặp như vậy 😡"
hà vlog! ha ksnb,bọn này có cho mọi người kiểm tra hàng không nếu không cho thì 1 tây chay nó đi,1.0,Tiki,19,,bọn này có cho mọi người kiểm tra hàng kg nếu kg cho thì 1* tây chay nó đi
Nguyễn Văn Chung,"đặt hàng chưa nhận thông tin xác nhận đơn từ khách , mà đã chuyển hàng chắc bơm quá",1.0,Tiki,19,,"đặt hàng chưa nhận thông tin xác nhận đơn từ khách , mà đã chuyển hàng chắc bơm quá"
Generali Ninh,giá đắt hơn shopj pe nữa,1.0,Tiki,6,,giá đắt hơn shopj pe nữa
Trần Ben,"mấy năm có tiki now , bữa hôm nay không có , phí vc quá mắc ,mà giao hàng thì lại quá lâu , thôi mình chia tay",1.0,Tiki,27,,"mấy năm có tiki now , bữa nay ko có , phí vc quá mắc ,mà giao hàng thì lại quá lâu , thôi mình chia tay"
Đăng Nguyễn,ap hơi ít ưu đãi khác mấy áp khác,4.0,Tiki,9,,ap hơi ít ưu đãi khác mấy áp khác
dinh nguyen,"rất tiện lợi. tuy vậy chức năng phân loại để tìm kiếm sản phẩm vẫn còn rất hạn chế đặc biệt là đối với sản phẩm hàng hoá về y tế, chỉ hiện rất ít mà chủ yếu là hiện chung nếu tìm kiếm thiết bị vật tư y tế. còn thì chỉ hiện cửa hàng, trong cửa hàng cũng không có chức năng tìm kiếm sản phẩm của cửa hàng đó . mong sớm cập nhật cải thiện.",5.0,Tiki,78,,"rất tiện lợi. tuy vậy chức năng phân loại để tìm kiếm sản phẩm vẫn còn rất hạn chế (đặc biệt là đối với sản phẩm hàng hoá về y tế, chỉ hiện rất ít mà chủ yếu là hiện chung nếu tìm kiếm ""thiết bị vật tư y tế. còn thì chỉ hiện cửa hàng, trong cửa hàng cũng không có chức năng tìm kiếm sản phẩm của cửa hàng đó). mong sớm cập nhật cải thiện."
Lê Văn Trường,có bán nhiều sách hay,5.0,Tiki,5,,có bán nhiều sách hay
Nguyễn Trần Anh Tuấn-10C4,giao hàng không tốt tức giận đã có địa chỉ rõ ràng và cũng đã đưa số nhà nhưng chưa nghe đã tắt máy tức giận,1.0,Tiki,24,,giao hàng không tốt 😡 đã có địa chỉ rõ ràng và cũng đã đưa số nhà nhưng chưa nghe đã tắt máy 😡
Tuan Quoc,1 sao không tải được chê,1.0,Tiki,6,,1 sao ko tải đc chê
Trâm Anh,vô trang 𝐕𝐚𝐲𝟗.𝐂𝟎𝐌 vay 0 tới 221 ngàyvô trang 𝐕𝐚𝐲𝟗.𝐂𝟎𝐌 vay 0 tới 221 ngày,5.0,Tiki,15,,vô trang 𝐕𝐚𝐲𝟗.𝐂𝟎𝐌 vay 0% tới 221 ngàyvô trang 𝐕𝐚𝐲𝟗.𝐂𝟎𝐌 vay 0% tới 221 ngày
Duy Khánh Trương,"coi thường khách hàng, nhắn tin cần hỗ trợ không thèm trả lời.",1.0,Tiki,13,,"coi thường khách hàng, nhắn tin cần hỗ trợ không thèm trả lời."
Phú Quí Huỳnh,hỗ trợ rất tốt. sản phẩm chất lượng. hoàn trả hàng lỗi rất nhanh. cần nên giữ như vậy thì tôi sẽ ủng hộ lâu dài,5.0,Tiki,26,,hỗ trợ rất tốt. sản phẩm chất lượng. hoàn trả hàng lỗi rất nhanh. cần nên giữ như vậy thì tôi sẽ ủng hộ lâu dài
Hiệp Nguyễn Lê Tuấn,"chất lượng dịch vụ quá kém,",1.0,Tiki,6,,"chất lượng dịch vụ quá kém,"
Anh Trần Hùng,"tự ý khóa tài khoản khách hàng, mua nhiều thì khóa. sợ tiki thật. bọn đểu cáng",1.0,Tiki,16,,"tự ý khóa tk khách hàng, mua nhiều thì khóa. sợ tiki thật. bọn đểu cáng"
Đức,đắt tăng giá sản phẩm để tạo khuyến mãi chung quy không ổn để mua,1.0,Tiki,16,,đắt ( tăng giá sp để tạo khuyến mãi ) chung quy ko ổn để mua
Soái Tỷ,"đã không bằng mấy trang khác còn cơ chế voucher tào lao, nghỉ khỏe luôn đi chứ ai mà mua",1.0,Tiki,20,,"đã không bằng mấy trang khác còn cơ chế voucher tào lao, nghỉ khỏe luôn đi chứ ai mà mua"
Quốc Qui Trần,không có mã giảm giá lại còn giao chậm,3.0,Tiki,9,,không có mã giảm giá lại còn giao chậm
Will you go No a.m.,vừa mới xem livestream bán sản phẩm trên tiki nhưng nhà bán hàng lại nói hôm qua shopee moon để mua đúng là nét,1.0,Tiki,23,,vừa mới xem livestream bán sản phẩm trên tiki nhưng nhà bán hàng lại nói qua shopee moon để mua đúng là nét
Ngô Long,"xu astra làm bị rối mắt, giao diện cực kém",1.0,Tiki,10,,"xu astra làm bị rối mắt, giao diện cực kém"
Tam Nguyen,"ứng dụng dễ tìm kiếm sản phẩm mà mình cần mua ,sẽ tiếp tục ủng hộ tốt",5.0,Tiki,16,,"app dễ tìm kiếm sản phẩm mà mình cần mua ,sẽ tiếp tục ủng hộ 👍"
Minh Thức Phạm,tuyệt cửa hàng giao hàng nhanh và gói hàng rất kín,5.0,Tiki,10,,tuyệt shop giao hàng nhanh và gói hàng rất kín
Bình Ngô,"không có cơ chế đổi trả hàng như shopee, ngày càng tiki càng chậm",2.0,Tiki,14,,"không có cơ chế đổi trả hàng như shopee, ngày càng tiki càng chậm"
My kieu Trang,clm gì vậy cài đặt hơn 1 tiếng không được,1.0,Tiki,10,,clm j v cài đặt hơn 1 tiếng k đc
Văn Đông Đỗ,khởi đầu là bán sách mà mua sách ở tiki đúng là trải nghiệm tồi tệ 3 lần mua thì cả 3 lần sách bị hỏng,1.0,Tiki,26,,khởi đầu là bán sách mà mua sách ở tiki đúng là trải nghiệm tồi tệ 3 lần mua thì cả 3 lần sách bị hỏng
Toàn Toàn,"vận chuyển cao quá mà chẳng có mã freeship như lazada, shoppe... mà mặt hàng cũng không đa dạng giá sản phẩm lại cao hơn, được cái là được kiểm hàng nên cho 2 sao",2.0,Tiki,35,,"vận chuyển cao quá mà chẳng có mã freeship như lazada, shoppe... mà mặt hàng cũng ko đa dạng giá sản phẩm lại cao hơn, được cái là được kiểm hàng nên cho 2 sao"
VuSonHung,đợt trước cho 5 sao nhưng giờ thì không hàng kém chất lượng,5.0,Tiki,13,,đợt trước cho 5 sao nhưng giờ thì ko hàng kém chất lượng
Dung Tran,hay lấm n tải vậy,5.0,Tiki,5,,hay lấm n tải v
Khoa Đỗ Tấn,"tự động hủy đơn hàng của khách hàng rồi đưa ra 1 lí do vô lý, làm mất mã giảm giá của khách hàng",1.0,Tiki,23,,"tự động hủy đơn hàng của khách hàng rồi đưa ra 1 lí do vô lý, làm mất mã giảm giá của kh"
K T,"bán mắc bà cố , đã zậy còn không có mã giao hàng nữa , hôm qua lzd hoặc shopee còn hơn",1.0,Tiki,20,,"bán mắc bà cố , đã zậy còn k có mã ship nx , qua lzd hoặc shopee còn hơn"
Hrjrn e Brne,tiki nói mua sắm online ổn,5.0,Tiki,6,,tiki nói mua sắm online ok
Minh Luu thi nguỵe,tự nhiên có 1 chị nhân viên bên tiki gọi điện thoại cho mình rồi hỏi có muốn tư vấn mua hàng không? mình bảo là em không có nhu cầu mua ạ cái c ấy cúp máy lun ? nhân viên thái độ không tốt đã không muốn mua hàng rồi nói gì đến mặt hàng,1.0,Tiki,54,,"tự nhiên có 1 chị nv bên tiki gọi đt cho mình r hỏi có muốn tư vấn mua hàng k? mk bảo là ""em k có nhu cầu mua ạ""cái c ấy cúp máy lun :)))??? nhân viên thái độ không tốt đã k muốn mua hàng r nói gì đến mặt hàng"
Phúc Khánh,sản phẩm không có hiển thị sản phẩm ở nơi nào hết,3.0,Tiki,12,,sản phẩm ko có hiển thị sản phẩm ở nơi nào hết
Chi Pheo,"bán quần áo phải có thêm thông tin chiều dài. người cao gầy, béo lùn đâu thể theo kích cỡ chuẩn",1.0,Tiki,20,,"bán quần áo phải có thêm thông tin chiều dài. người cao gầy, béo lùn đâu thể theo size chuẩn"
Luong Cuong90,giờ mua hàng không cho kiểm hàng là sao... không được xem hàng trước ai dám mua...,3.0,Tiki,17,,giờ mua hàng ko cho kiểm hàng là sao.. ko đc xem hàng trước ai dám mua..
Gao Cứt chó (Thằng sú sú),1 sao là hay 5 sao là không hay,1.0,Tiki,9,,1 sao là hay 5 sao là ko hay
Trinh Trần,rất tuyệt vời mua hàng trên đấy được miễn phí coi phim trên galaxy một năm,5.0,Tiki,16,,rất tuyệt vời mua hàng trên đấy được miễn phí coi phim trên galaxy một năm
Hoàn Hà,tạm thôi nể lắm với cho 5 sao,5.0,Tiki,8,,tạm thôi nể lắm với cho 5 sao
LUOM ĐEN CHAU,"tiki bán hàng mắc dã mang,bán vầy ai mà vô mua,",1.0,Tiki,11,,"tiki bán hàng mắc dã mang,bán vầy ai mà vô mua,"
Nhất Lan Nguyễn vũ,ứng dụng hay lắm nhá mọi người nên tải về,5.0,Tiki,8,,app hay lắm nhá mn nên tải về😋
Dat,"giao hàng lỗi, lần thì rách, lúc thì trầy xước. đổi trả thì người giao hàng thái độ với khách hàng. ứng dụng ổn nhưng dịch vụ không ổn rồi admin nhé!",1.0,Tiki,29,,"giao hàng lỗi, lần thì rách, lúc thì trầy xước. đổi trả thì shipper thái độ với khách hàng. app ổn nhưng dịch vụ không ổn rồi ad nhé!"
Tuấn Linh Nguyễn,ứng dụng không thể chọn được 2 áo cùng loại nhưng khác màu. dev nên fix lỗi này,1.0,Tiki,17,,app không thể chọn được 2 áo cùng loại nhưng khác màu. dev nên fix lỗi này
Vy,chạy cực kì chậm chê như cứk,1.0,Tiki,7,,chạy cực kì chậm chê như cứk
Chuc Cu,không tải về máy được,1.0,Tiki,5,,không tải về máy được
NT Seven,"quá đỉnh ạ, dùng rất rẻ, hàng chất lượng, đóng gói kĩ càng, giao hàng rất nhanh gọn, giao diện rất dễ sử dụng.",5.0,Tiki,24,,"quá đỉnh ạ, dùng rất rẻ, hàng chất lượng, đóng gói kĩ càng, giao hàng rất nhanh gọn, giao diện rất dễ sử dụng."
Vườn Thuốc Quanh Nhà,"ap tệ tệ tệ, mua hàng tới ngày giao hàng thì tự hủy đơn,phản ánh thì chăm sóc khách hàng kêu thông cảm và chọn mua lại,bán đã mắc hơn shopee lazada mà còn làm ăn bát nháo thì đóng cửa sớm, không hề tôn trọng người tiêu dùng, không cần khách. tóm lại tệ, rất tệ.",1.0,Tiki,54,,"ap tệ tệ tệ, mua hàng tới ngày giao hàng thì tự hủy đơn,phản ánh thì cskh kêu thông cảm và chọn mua lại,bán đã mắc hơn shopee lazada mà còn làm ăn bát nháo thì đóng cửa sớm, k hề tôn trọng người tiêu dùng, k cần khách. tóm lại tệ, rất tệ."
pé_khang _Yang_hồ,nhân viêm giao hàng tốt,5.0,Tiki,5,,nhân viêm giao hàng tốt
Lam Nguyen,hàng hóa kém chất lượng lừa đảo,1.0,Tiki,7,,hàng hóa kém chất lượng lừa đảo
Mẫn Phạm,quá tệ đặt siêu tốc 2 h thì hết luôn một ngày chưa thấy đâu,1.0,Tiki,15,,quá tệ đặt siêu tốc 2 h thì hết luôn một ngày chưa thấy đâu
Tuấn Lương,tiki là một nỗi ô nhục của dân tộc việt nam. tẩy chay. có rất nhiều ứng dụng mua sắm xứng đáng hơn đừng dại dột vào đây chuốt thêm phiền phức.,1.0,Tiki,32,,tiki là một nỗi ô nhục của dân tộc việt nam. tẩy chay. có rất nhiều ứng dụng mua sắm xứng đáng hơn đừng dại dột vào đây chuốt thêm phiền phức.
Tuấn Cường Nguyễn,em mới dùng không biết có free giao hàng không ạ,2.0,Tiki,10,,em mới dùng không biết có free ship không ạ
Hồng Trần Công,"đẹp, giá vừa, tiện lợi, thêm nhiều voucher nữa thì ngon",5.0,Tiki,12,,"đẹp, giá vừa, tiện lợi, thêm nhiều voucher nữa thì ngon :)))"
minh phan,làm an lừa đảo...mua một cái gởi mớ giấy lộn...nhân viên hỗ trợ đổi trả hàng không nói chuyện...ko tiêp...ko đổi trả hang dc...thua shoppe ...,1.0,Tiki,26,,làm an lừa đảo..mua một cái gởi mớ giấy lộn..nhân viên hỗ trợ đổi trả hàng ko nói chuyện..ko tiêp...ko đổi trả hang dc..thua shoppe ..
Nguyên Thái,cửa hàng gửi hàng 3 ngày mà hàng không đi nổi tới được tay khách hàng dù cửa hàng cách khách chỉ 30km,1.0,Tiki,21,,shop gửi hàng 3 ngày mà hàng k đi nổi tới đc tay khách hàng dù shop cách khách chỉ 30km
U w U,không thể đăng kí được mãi chả thấy cái mã nào hết,1.0,Tiki,12,,không thể đăng kí đc mãi chả thấy cái mã nào hết
Tien Dat Le,"ứng dụng tự đăng xuất, mất thời gian đăng nhập lại",1.0,Tiki,10,,"app tự đăng xuất, mất thời gian đăng nhập lại"
Tài Lộc Lương Lý,"như quần què họ, chậm như rùa",1.0,Tiki,7,,"như quần què họ, chậm như rùa"
8A6 - 26 - Hoàng thị mê linh,tốt lắm nha.mới tải về mà thấy thích ròii,5.0,Tiki,9,,tốt lắm nha.mới tải về mà thấy ưng ròii
Lan Nguyen,toàn hệ thống nùa đảo thôi tổ sư chúng mày dẹp hết đi đợi đấy nó hoàn cho nó hống hết đã vào tay nó thì nó đớp sạch đây cũng bị bất bên nó 10 triệu trắng chợn luôn nó bảo không có tài khoản mào của mình chuyển vào bên nó bọn này là nó lừa đảo nó húp hết cả máu l thiên hạ đó,1.0,Tiki,68,,toàn hệ thống nùa đảo thôi tổ sư chúng mày dẹp hết đi đợi đấy nó hoàn cho nó hống hết đã vào tay nó thì nó đớp sạch đây cũng bị bất bên nó 10 triệu trắng chợn luôn nó bảo ko có tài khoản mào của mình chuyển vào bên nó bọn này là nó lừa đảo nó húp hết cả máu l thiên hạ đó
Hằng Nguyễn Thị,bb vụ với chính h uh huh huh có nn,1.0,Tiki,10,,bbb vụ với chính h uh huh huh có nnnn
Minh Pham van,"không nên dùng , eo ơi không mua được",1.0,Tiki,9,,"ko nên dùng , eo ơi ko mua đc"
Tuan Le,"chất lượng tiki kém , người bán ép buộc khách phải mua hàng và làm phiền khách hàng . tông đai chẳng hô trợ được cái gì cho khách mà còn bán thông tin của khách cho các dịch vụ làm phiền khách",1.0,Tiki,43,,"chất lượng tiki kém , người bán ép buộc khách phải mua hàng và làm phiền khách hàng . tông đai chẳng hô trợ đc cái gì cho khách mà còn bán thông tin của khách cho các dịch vụ làm phiền khách"
Hoàn Nguyễn văn,ứng dụng tốt lắm ạ,5.0,Tiki,5,,ứng dụng tốt lắm ạ
Đào Trần,hiện ngày giang hàng nhưng tới ngày giao hàng thì hủy đơn mà không hề thông báo,1.0,Tiki,17,,hiện ngày giang hàng nhưng tới ngày giao hàng thì hủy đơn mà k hề thông báo
Bảo Min,"trải nghiệm mua hàng rất tởm từ tiki, từ hôm nay mua lzd và shopee",1.0,Tiki,14,,"trải nghiệm mua hàng rất tởm từ tiki, từ nay mua lzd và shopee"
Vũ Phong,mún đăng ban hàng khó khăn rườm rà không đăng được mún hỏi cách thì vô chọn rất nhìu mún liên hệ trợ giúp củng khó,1.0,Tiki,26,,mún đăng ban hàng khó khăn rườm rà không đăng được mún hỏi cách thì vô chọn rất nhìu mún liên hệ trợ giúp củng khó
370_ Phan Thành An,"lừa đảo trắng trợn, nạp tiền vào mua astra xong khóa tài khoản không cho rút. mất mấy triệu",1.0,Tiki,19,,"lừa đảo trắng trợn, nạp tiền vào mua astra xong khóa tài khoản ko cho rút. mất mấy triệu"
Bá cường Vũ,"mất dạy, lừa đảo rất tức giận tức giận",1.0,Tiki,5,,"mất dạy, lừa đảo 🤬😡"
Kiên Cao,giá rất mắc . chất lượng thì bình thường. thậm chí là tệ.,1.0,Tiki,13,,giá rất mắc . chất lượng thì bình thường. thậm chí là tệ.
ngoctran 1982,"cho kiểm tra hàng là tốt rồi, mấy sàn kia bị lừa treo đầu dê bán thịt chó, nó không cho xem.",5.0,Tiki,22,,"cho kiểm tra hàng là tốt rồi, mấy sàn kia bị lừa treo đầu dê bán thịt chó, nó ko cho xem."
mah cuog Tran,"rất tin tưởng khi mua hàng trên tiki. đặc biệt là của nhà bán tiki trading. có nhiều chương trình giảm giá , khuyến mãi cho khách hàng",5.0,Tiki,28,,"rất tin tưởng khi mua hàng trên tiki. đặc biệt là của nhà bán tiki trading. có nhiều chương trình giảm giá , khuyến mãi cho khách hàng"
